geoid,name,county_name,state,state_name,county_short,DMA,county_upper,cbsa_code,cbsa_title
54101,"Webster County, West Virginia",Webster County,WV,West Virginia,Webster,NA,WEBSTER,NA,NA
54003,"Berkeley County, West Virginia",Berkeley County,WV,West Virginia,Berkeley,NA,BERKELEY,25180,"Hagerstown-Martinsburg, MD-WV"
54019,"Fayette County, West Virginia",Fayette County,WV,West Virginia,Fayette,NA,FAYETTE,13220,"Beckley, WV"
55051,"Iron County, Wisconsin",Iron County,WI,Wisconsin,Iron,NA,IRON,NA,NA
55019,"Clark County, Wisconsin",Clark County,WI,Wisconsin,Clark,NA,CLARK,NA,NA
55109,"St. Croix County, Wisconsin",St. Croix County,WI,Wisconsin,St. Croix,NA,ST CROIX,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
55083,"Oconto County, Wisconsin",Oconto County,WI,Wisconsin,Oconto,NA,OCONTO,24580,"Green Bay, WI"
55069,"Lincoln County, Wisconsin",Lincoln County,WI,Wisconsin,Lincoln,NA,LINCOLN,48140,"Wausau-Weston, WI"
55135,"Waupaca County, Wisconsin",Waupaca County,WI,Wisconsin,Waupaca,NA,WAUPACA,NA,NA
55005,"Barron County, Wisconsin",Barron County,WI,Wisconsin,Barron,NA,BARRON,NA,NA
55113,"Sawyer County, Wisconsin",Sawyer County,WI,Wisconsin,Sawyer,NA,SAWYER,NA,NA
55047,"Green Lake County, Wisconsin",Green Lake County,WI,Wisconsin,Green Lake,NA,GREEN LAKE,NA,NA
55099,"Price County, Wisconsin",Price County,WI,Wisconsin,Price,NA,PRICE,NA,NA
55077,"Marquette County, Wisconsin",Marquette County,WI,Wisconsin,Marquette,NA,MARQUETTE,NA,NA
55075,"Marinette County, Wisconsin",Marinette County,WI,Wisconsin,Marinette,NA,MARINETTE,31940,"Marinette, WI-MI"
55079,"Milwaukee County, Wisconsin",Milwaukee County,WI,Wisconsin,Milwaukee,NA,MILWAUKEE,33340,"Milwaukee-Waukesha, WI"
29205,"Shelby County, Missouri",Shelby County,MO,Missouri,Shelby,NA,SHELBY,NA,NA
29225,"Webster County, Missouri",Webster County,MO,Missouri,Webster,NA,WEBSTER,44180,"Springfield, MO"
29005,"Atchison County, Missouri",Atchison County,MO,Missouri,Atchison,NA,ATCHISON,NA,NA
29013,"Bates County, Missouri",Bates County,MO,Missouri,Bates,NA,BATES,28140,"Kansas City, MO-KS"
29015,"Benton County, Missouri",Benton County,MO,Missouri,Benton,NA,BENTON,NA,NA
29035,"Carter County, Missouri",Carter County,MO,Missouri,Carter,NA,CARTER,NA,NA
29057,"Dade County, Missouri",Dade County,MO,Missouri,Dade,NA,DADE,NA,NA
55101,"Racine County, Wisconsin",Racine County,WI,Wisconsin,Racine,NA,RACINE,39540,"Racine, WI"
55139,"Winnebago County, Wisconsin",Winnebago County,WI,Wisconsin,Winnebago,NA,WINNEBAGO,36780,"Oshkosh-Neenah, WI"
55041,"Forest County, Wisconsin",Forest County,WI,Wisconsin,Forest,NA,FOREST,NA,NA
55045,"Green County, Wisconsin",Green County,WI,Wisconsin,Green,NA,GREEN,31540,"Madison, WI"
55107,"Rusk County, Wisconsin",Rusk County,WI,Wisconsin,Rusk,NA,RUSK,NA,NA
55115,"Shawano County, Wisconsin",Shawano County,WI,Wisconsin,Shawano,NA,SHAWANO,43020,"Shawano, WI"
55067,"Langlade County, Wisconsin",Langlade County,WI,Wisconsin,Langlade,NA,LANGLADE,NA,NA
55087,"Outagamie County, Wisconsin",Outagamie County,WI,Wisconsin,Outagamie,NA,OUTAGAMIE,11540,"Appleton, WI"
55123,"Vernon County, Wisconsin",Vernon County,WI,Wisconsin,Vernon,NA,VERNON,NA,NA
55021,"Columbia County, Wisconsin",Columbia County,WI,Wisconsin,Columbia,NA,COLUMBIA,31540,"Madison, WI"
55061,"Kewaunee County, Wisconsin",Kewaunee County,WI,Wisconsin,Kewaunee,NA,KEWAUNEE,24580,"Green Bay, WI"
55009,"Brown County, Wisconsin",Brown County,WI,Wisconsin,Brown,NA,BROWN,24580,"Green Bay, WI"
55035,"Eau Claire County, Wisconsin",Eau Claire County,WI,Wisconsin,Eau Claire,NA,EAU CLAIRE,20740,"Eau Claire, WI"
55085,"Oneida County, Wisconsin",Oneida County,WI,Wisconsin,Oneida,NA,ONEIDA,NA,NA
55095,"Polk County, Wisconsin",Polk County,WI,Wisconsin,Polk,NA,POLK,NA,NA
55129,"Washburn County, Wisconsin",Washburn County,WI,Wisconsin,Washburn,NA,WASHBURN,NA,NA
55133,"Waukesha County, Wisconsin",Waukesha County,WI,Wisconsin,Waukesha,NA,WAUKESHA,33340,"Milwaukee-Waukesha, WI"
55127,"Walworth County, Wisconsin",Walworth County,WI,Wisconsin,Walworth,NA,WALWORTH,48580,"Whitewater, WI"
55023,"Crawford County, Wisconsin",Crawford County,WI,Wisconsin,Crawford,NA,CRAWFORD,NA,NA
55057,"Juneau County, Wisconsin",Juneau County,WI,Wisconsin,Juneau,NA,JUNEAU,NA,NA
55111,"Sauk County, Wisconsin",Sauk County,WI,Wisconsin,Sauk,NA,SAUK,12660,"Baraboo, WI"
55131,"Washington County, Wisconsin",Washington County,WI,Wisconsin,Washington,NA,WASHINGTON,33340,"Milwaukee-Waukesha, WI"
55017,"Chippewa County, Wisconsin",Chippewa County,WI,Wisconsin,Chippewa,NA,CHIPPEWA,20740,"Eau Claire, WI"
55025,"Dane County, Wisconsin",Dane County,WI,Wisconsin,Dane,NA,DANE,31540,"Madison, WI"
55031,"Douglas County, Wisconsin",Douglas County,WI,Wisconsin,Douglas,NA,DOUGLAS,20260,"Duluth, MN-WI"
55053,"Jackson County, Wisconsin",Jackson County,WI,Wisconsin,Jackson,NA,JACKSON,NA,NA
55049,"Iowa County, Wisconsin",Iowa County,WI,Wisconsin,Iowa,NA,IOWA,31540,"Madison, WI"
55089,"Ozaukee County, Wisconsin",Ozaukee County,WI,Wisconsin,Ozaukee,NA,OZAUKEE,33340,"Milwaukee-Waukesha, WI"
55097,"Portage County, Wisconsin",Portage County,WI,Wisconsin,Portage,NA,PORTAGE,44620,"Stevens Point, WI"
55105,"Rock County, Wisconsin",Rock County,WI,Wisconsin,Rock,NA,ROCK,27500,"Janesville-Beloit, WI"
55119,"Taylor County, Wisconsin",Taylor County,WI,Wisconsin,Taylor,NA,TAYLOR,NA,NA
55001,"Adams County, Wisconsin",Adams County,WI,Wisconsin,Adams,NA,ADAMS,NA,NA
55007,"Bayfield County, Wisconsin",Bayfield County,WI,Wisconsin,Bayfield,NA,BAYFIELD,NA,NA
55081,"Monroe County, Wisconsin",Monroe County,WI,Wisconsin,Monroe,NA,MONROE,NA,NA
55141,"Wood County, Wisconsin",Wood County,WI,Wisconsin,Wood,NA,WOOD,49220,"Wisconsin Rapids-Marshfield, WI"
55003,"Ashland County, Wisconsin",Ashland County,WI,Wisconsin,Ashland,NA,ASHLAND,NA,NA
55037,"Florence County, Wisconsin",Florence County,WI,Wisconsin,Florence,NA,FLORENCE,27020,"Iron Mountain, MI-WI"
55055,"Jefferson County, Wisconsin",Jefferson County,WI,Wisconsin,Jefferson,NA,JEFFERSON,48020,"Watertown-Fort Atkinson, WI"
56005,"Campbell County, Wyoming",Campbell County,WY,Wyoming,Campbell,NA,CAMPBELL,23940,"Gillette, WY"
56023,"Lincoln County, Wyoming",Lincoln County,WY,Wyoming,Lincoln,NA,LINCOLN,NA,NA
56025,"Natrona County, Wyoming",Natrona County,WY,Wyoming,Natrona,NA,NATRONA,16220,"Casper, WY"
56009,"Converse County, Wyoming",Converse County,WY,Wyoming,Converse,NA,CONVERSE,NA,NA
56027,"Niobrara County, Wyoming",Niobrara County,WY,Wyoming,Niobrara,NA,NIOBRARA,NA,NA
56037,"Sweetwater County, Wyoming",Sweetwater County,WY,Wyoming,Sweetwater,NA,SWEETWATER,40540,"Rock Springs, WY"
47177,"Warren County, Tennessee",Warren County,TN,Tennessee,Warren,NA,WARREN,32660,"McMinnville, TN"
47179,"Washington County, Tennessee",Washington County,TN,Tennessee,Washington,NA,WASHINGTON,27740,"Johnson City, TN"
47183,"Weakley County, Tennessee",Weakley County,TN,Tennessee,Weakley,NA,WEAKLEY,32280,"Martin, TN"
47005,"Benton County, Tennessee",Benton County,TN,Tennessee,Benton,NA,BENTON,NA,NA
47007,"Bledsoe County, Tennessee",Bledsoe County,TN,Tennessee,Bledsoe,NA,BLEDSOE,NA,NA
47013,"Campbell County, Tennessee",Campbell County,TN,Tennessee,Campbell,NA,CAMPBELL,28940,"Knoxville, TN"
47015,"Cannon County, Tennessee",Cannon County,TN,Tennessee,Cannon,NA,CANNON,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
47083,"Houston County, Tennessee",Houston County,TN,Tennessee,Houston,NA,HOUSTON,NA,NA
47119,"Maury County, Tennessee",Maury County,TN,Tennessee,Maury,NA,MAURY,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
48373,"Polk County, Texas",Polk County,TX,Texas,Polk,HOUSTON,POLK,NA,NA
48391,"Refugio County, Texas",Refugio County,TX,Texas,Refugio,NA,REFUGIO,NA,NA
48467,"Van Zandt County, Texas",Van Zandt County,TX,Texas,Van Zandt,NA,VAN ZANDT,NA,NA
48055,"Caldwell County, Texas",Caldwell County,TX,Texas,Caldwell,NA,CALDWELL,12420,"Austin-Round Rock-Georgetown, TX"
48487,"Wilbarger County, Texas",Wilbarger County,TX,Texas,Wilbarger,NA,WILBARGER,46900,"Vernon, TX"
48317,"Martin County, Texas",Martin County,TX,Texas,Martin,NA,MARTIN,33260,"Midland, TX"
29115,"Linn County, Missouri",Linn County,MO,Missouri,Linn,NA,LINN,NA,NA
29091,"Howell County, Missouri",Howell County,MO,Missouri,Howell,NA,HOWELL,48460,"West Plains, MO"
29101,"Johnson County, Missouri",Johnson County,MO,Missouri,Johnson,NA,JOHNSON,47660,"Warrensburg, MO"
29105,"Laclede County, Missouri",Laclede County,MO,Missouri,Laclede,NA,LACLEDE,30060,"Lebanon, MO"
29125,"Maries County, Missouri",Maries County,MO,Missouri,Maries,NA,MARIES,NA,NA
29161,"Phelps County, Missouri",Phelps County,MO,Missouri,Phelps,NA,PHELPS,40620,"Rolla, MO"
29165,"Platte County, Missouri",Platte County,MO,Missouri,Platte,NA,PLATTE,28140,"Kansas City, MO-KS"
29187,"St. Francois County, Missouri",St. Francois County,MO,Missouri,St. Francois,NA,ST FRANCOIS,22100,"Farmington, MO"
29510,"St. Louis city, Missouri",St. Louis,MO,Missouri,St. Louis City,NA,ST LOUIS CITY,41180,"St. Louis, MO-IL"
29003,"Andrew County, Missouri",Andrew County,MO,Missouri,Andrew,NA,ANDREW,41140,"St. Joseph, MO-KS"
29023,"Butler County, Missouri",Butler County,MO,Missouri,Butler,NA,BUTLER,38740,"Poplar Bluff, MO"
29033,"Carroll County, Missouri",Carroll County,MO,Missouri,Carroll,NA,CARROLL,NA,NA
29061,"Daviess County, Missouri",Daviess County,MO,Missouri,Daviess,NA,DAVIESS,NA,NA
29087,"Holt County, Missouri",Holt County,MO,Missouri,Holt,NA,HOLT,NA,NA
29127,"Marion County, Missouri",Marion County,MO,Missouri,Marion,NA,MARION,25300,"Hannibal, MO"
29151,"Osage County, Missouri",Osage County,MO,Missouri,Osage,NA,OSAGE,27620,"Jefferson City, MO"
29181,"Ripley County, Missouri",Ripley County,MO,Missouri,Ripley,NA,RIPLEY,38740,"Poplar Bluff, MO"
29219,"Warren County, Missouri",Warren County,MO,Missouri,Warren,NA,WARREN,41180,"St. Louis, MO-IL"
29221,"Washington County, Missouri",Washington County,MO,Missouri,Washington,NA,WASHINGTON,NA,NA
29043,"Christian County, Missouri",Christian County,MO,Missouri,Christian,NA,CHRISTIAN,44180,"Springfield, MO"
29063,"DeKalb County, Missouri",DeKalb County,MO,Missouri,DeKalb,NA,DEKALB,41140,"St. Joseph, MO-KS"
29081,"Harrison County, Missouri",Harrison County,MO,Missouri,Harrison,NA,HARRISON,NA,NA
29107,"Lafayette County, Missouri",Lafayette County,MO,Missouri,Lafayette,NA,LAFAYETTE,28140,"Kansas City, MO-KS"
29001,"Adair County, Missouri",Adair County,MO,Missouri,Adair,NA,ADAIR,28860,"Kirksville, MO"
29199,"Scotland County, Missouri",Scotland County,MO,Missouri,Scotland,NA,SCOTLAND,NA,NA
29211,"Sullivan County, Missouri",Sullivan County,MO,Missouri,Sullivan,NA,SULLIVAN,NA,NA
29045,"Clark County, Missouri",Clark County,MO,Missouri,Clark,NA,CLARK,22800,"Fort Madison-Keokuk, IA-IL-MO"
29097,"Jasper County, Missouri",Jasper County,MO,Missouri,Jasper,NA,JASPER,27900,"Joplin, MO"
29111,"Lewis County, Missouri",Lewis County,MO,Missouri,Lewis,NA,LEWIS,39500,"Quincy, IL-MO"
29119,"McDonald County, Missouri",McDonald County,MO,Missouri,McDonald,NA,MCDONALD,NA,NA
29157,"Perry County, Missouri",Perry County,MO,Missouri,Perry,NA,PERRY,NA,NA
29167,"Polk County, Missouri",Polk County,MO,Missouri,Polk,NA,POLK,44180,"Springfield, MO"
29177,"Ray County, Missouri",Ray County,MO,Missouri,Ray,NA,RAY,28140,"Kansas City, MO-KS"
30041,"Hill County, Montana",Hill County,MT,Montana,Hill,NA,HILL,NA,NA
30015,"Chouteau County, Montana",Chouteau County,MT,Montana,Chouteau,NA,CHOUTEAU,NA,NA
30053,"Lincoln County, Montana",Lincoln County,MT,Montana,Lincoln,NA,LINCOLN,NA,NA
30067,"Park County, Montana",Park County,MT,Montana,Park,NA,PARK,NA,NA
30103,"Treasure County, Montana",Treasure County,MT,Montana,Treasure,NA,TREASURE,NA,NA
30005,"Blaine County, Montana",Blaine County,MT,Montana,Blaine,NA,BLAINE,NA,NA
30097,"Sweet Grass County, Montana",Sweet Grass County,MT,Montana,Sweet Grass,NA,SWEET GRASS,NA,NA
30099,"Teton County, Montana",Teton County,MT,Montana,Teton,NA,TETON,NA,NA
30079,"Prairie County, Montana",Prairie County,MT,Montana,Prairie,NA,PRAIRIE,NA,NA
30035,"Glacier County, Montana",Glacier County,MT,Montana,Glacier,NA,GLACIER,NA,NA
30025,"Fallon County, Montana",Fallon County,MT,Montana,Fallon,NA,FALLON,NA,NA
30037,"Golden Valley County, Montana",Golden Valley County,MT,Montana,Golden Valley,NA,GOLDEN VALLEY,NA,NA
30093,"Silver Bow County, Montana",Silver Bow County,MT,Montana,Silver Bow,NA,SILVER BOW,15580,"Butte-Silver Bow, MT"
30095,"Stillwater County, Montana",Stillwater County,MT,Montana,Stillwater,NA,STILLWATER,13740,"Billings, MT"
30043,"Jefferson County, Montana",Jefferson County,MT,Montana,Jefferson,NA,JEFFERSON,25740,"Helena, MT"
30039,"Granite County, Montana",Granite County,MT,Montana,Granite,NA,GRANITE,NA,NA
30107,"Wheatland County, Montana",Wheatland County,MT,Montana,Wheatland,NA,WHEATLAND,NA,NA
30057,"Madison County, Montana",Madison County,MT,Montana,Madison,NA,MADISON,NA,NA
30091,"Sheridan County, Montana",Sheridan County,MT,Montana,Sheridan,NA,SHERIDAN,NA,NA
30011,"Carter County, Montana",Carter County,MT,Montana,Carter,NA,CARTER,NA,NA
30003,"Big Horn County, Montana",Big Horn County,MT,Montana,Big Horn,NA,BIG HORN,NA,NA
30047,"Lake County, Montana",Lake County,MT,Montana,Lake,NA,LAKE,NA,NA
30049,"Lewis and Clark County, Montana",Lewis and Clark County,MT,Montana,Lewis and Clark,NA,LEWIS AND CLARK,25740,"Helena, MT"
30073,"Pondera County, Montana",Pondera County,MT,Montana,Pondera,NA,PONDERA,NA,NA
30111,"Yellowstone County, Montana",Yellowstone County,MT,Montana,Yellowstone,NA,YELLOWSTONE,13740,"Billings, MT"
30063,"Missoula County, Montana",Missoula County,MT,Montana,Missoula,NA,MISSOULA,33540,"Missoula, MT"
48501,"Yoakum County, Texas",Yoakum County,TX,Texas,Yoakum,NA,YOAKUM,NA,NA
48189,"Hale County, Texas",Hale County,TX,Texas,Hale,NA,HALE,38380,"Plainview, TX"
48419,"Shelby County, Texas",Shelby County,TX,Texas,Shelby,NA,SHELBY,NA,NA
48387,"Red River County, Texas",Red River County,TX,Texas,Red River,NA,RED RIVER,NA,NA
48399,"Runnels County, Texas",Runnels County,TX,Texas,Runnels,NA,RUNNELS,NA,NA
48435,"Sutton County, Texas",Sutton County,TX,Texas,Sutton,NA,SUTTON,NA,NA
48451,"Tom Green County, Texas",Tom Green County,TX,Texas,Tom Green,NA,TOM GREEN,41660,"San Angelo, TX"
48469,"Victoria County, Texas",Victoria County,TX,Texas,Victoria,NA,VICTORIA,47020,"Victoria, TX"
48481,"Wharton County, Texas",Wharton County,TX,Texas,Wharton,HOUSTON,WHARTON,20900,"El Campo, TX"
48485,"Wichita County, Texas",Wichita County,TX,Texas,Wichita,NA,WICHITA,48660,"Wichita Falls, TX"
48033,"Borden County, Texas",Borden County,TX,Texas,Borden,NA,BORDEN,NA,NA
48315,"Marion County, Texas",Marion County,TX,Texas,Marion,NA,MARION,NA,NA
48323,"Maverick County, Texas",Maverick County,TX,Texas,Maverick,NA,MAVERICK,20580,"Eagle Pass, TX"
48181,"Grayson County, Texas",Grayson County,TX,Texas,Grayson,NA,GRAYSON,43300,"Sherman-Denison, TX"
48297,"Live Oak County, Texas",Live Oak County,TX,Texas,Live Oak,NA,LIVE OAK,NA,NA
48363,"Palo Pinto County, Texas",Palo Pinto County,TX,Texas,Palo Pinto,NA,PALO PINTO,33420,"Mineral Wells, TX"
48255,"Karnes County, Texas",Karnes County,TX,Texas,Karnes,NA,KARNES,NA,NA
48123,"DeWitt County, Texas",DeWitt County,TX,Texas,DeWitt,NA,DEWITT,NA,NA
48059,"Callahan County, Texas",Callahan County,TX,Texas,Callahan,NA,CALLAHAN,10180,"Abilene, TX"
48067,"Cass County, Texas",Cass County,TX,Texas,Cass,NA,CASS,NA,NA
48183,"Gregg County, Texas",Gregg County,TX,Texas,Gregg,NA,GREGG,30980,"Longview, TX"
48313,"Madison County, Texas",Madison County,TX,Texas,Madison,NA,MADISON,NA,NA
48303,"Lubbock County, Texas",Lubbock County,TX,Texas,Lubbock,NA,LUBBOCK,31180,"Lubbock, TX"
48257,"Kaufman County, Texas",Kaufman County,TX,Texas,Kaufman,NA,KAUFMAN,19100,"Dallas-Fort Worth-Arlington, TX"
48259,"Kendall County, Texas",Kendall County,TX,Texas,Kendall,NA,KENDALL,41700,"San Antonio-New Braunfels, TX"
48153,"Floyd County, Texas",Floyd County,TX,Texas,Floyd,NA,FLOYD,NA,NA
48017,"Bailey County, Texas",Bailey County,TX,Texas,Bailey,NA,BAILEY,NA,NA
48071,"Chambers County, Texas",Chambers County,TX,Texas,Chambers,HOUSTON,CHAMBERS,26420,"Houston-The Woodlands-Sugar Land, TX"
48027,"Bell County, Texas",Bell County,TX,Texas,Bell,NA,BELL,28660,"Killeen-Temple, TX"
48061,"Cameron County, Texas",Cameron County,TX,Texas,Cameron,NA,CAMERON,15180,"Brownsville-Harlingen, TX"
48117,"Deaf Smith County, Texas",Deaf Smith County,TX,Texas,Deaf Smith,NA,DEAF SMITH,25820,"Hereford, TX"
48141,"El Paso County, Texas",El Paso County,TX,Texas,El Paso,NA,EL PASO,21340,"El Paso, TX"
48283,"La Salle County, Texas",La Salle County,TX,Texas,La Salle,NA,LA SALLE,NA,NA
48443,"Terrell County, Texas",Terrell County,TX,Texas,Terrell,NA,TERRELL,NA,NA
48457,"Tyler County, Texas",Tyler County,TX,Texas,Tyler,NA,TYLER,NA,NA
48483,"Wheeler County, Texas",Wheeler County,TX,Texas,Wheeler,NA,WHEELER,NA,NA
48009,"Archer County, Texas",Archer County,TX,Texas,Archer,NA,ARCHER,48660,"Wichita Falls, TX"
48043,"Brewster County, Texas",Brewster County,TX,Texas,Brewster,NA,BREWSTER,NA,NA
48215,"Hidalgo County, Texas",Hidalgo County,TX,Texas,Hidalgo,NA,HIDALGO,32580,"McAllen-Edinburg-Mission, TX"
48423,"Smith County, Texas",Smith County,TX,Texas,Smith,NA,SMITH,46340,"Tyler, TX"
48105,"Crockett County, Texas",Crockett County,TX,Texas,Crockett,NA,CROCKETT,NA,NA
48207,"Haskell County, Texas",Haskell County,TX,Texas,Haskell,NA,HASKELL,NA,NA
48227,"Howard County, Texas",Howard County,TX,Texas,Howard,NA,HOWARD,13700,"Big Spring, TX"
48333,"Mills County, Texas",Mills County,TX,Texas,Mills,NA,MILLS,NA,NA
48337,"Montague County, Texas",Montague County,TX,Texas,Montague,NA,MONTAGUE,NA,NA
48365,"Panola County, Texas",Panola County,TX,Texas,Panola,NA,PANOLA,NA,NA
48403,"Sabine County, Texas",Sabine County,TX,Texas,Sabine,NA,SABINE,NA,NA
48421,"Sherman County, Texas",Sherman County,TX,Texas,Sherman,NA,SHERMAN,NA,NA
48437,"Swisher County, Texas",Swisher County,TX,Texas,Swisher,NA,SWISHER,NA,NA
48231,"Hunt County, Texas",Hunt County,TX,Texas,Hunt,NA,HUNT,19100,"Dallas-Fort Worth-Arlington, TX"
48063,"Camp County, Texas",Camp County,TX,Texas,Camp,NA,CAMP,34420,"Mount Pleasant, TX"
48195,"Hansford County, Texas",Hansford County,TX,Texas,Hansford,NA,HANSFORD,NA,NA
48187,"Guadalupe County, Texas",Guadalupe County,TX,Texas,Guadalupe,NA,GUADALUPE,41700,"San Antonio-New Braunfels, TX"
48077,"Clay County, Texas",Clay County,TX,Texas,Clay,NA,CLAY,48660,"Wichita Falls, TX"
48205,"Hartley County, Texas",Hartley County,TX,Texas,Hartley,NA,HARTLEY,NA,NA
48383,"Reagan County, Texas",Reagan County,TX,Texas,Reagan,NA,REAGAN,NA,NA
48217,"Hill County, Texas",Hill County,TX,Texas,Hill,NA,HILL,NA,NA
48293,"Limestone County, Texas",Limestone County,TX,Texas,Limestone,NA,LIMESTONE,NA,NA
48347,"Nacogdoches County, Texas",Nacogdoches County,TX,Texas,Nacogdoches,NA,NACOGDOCHES,34860,"Nacogdoches, TX"
48369,"Parmer County, Texas",Parmer County,TX,Texas,Parmer,NA,PARMER,NA,NA
48367,"Parker County, Texas",Parker County,TX,Texas,Parker,NA,PARKER,19100,"Dallas-Fort Worth-Arlington, TX"
30081,"Ravalli County, Montana",Ravalli County,MT,Montana,Ravalli,NA,RAVALLI,NA,NA
30105,"Valley County, Montana",Valley County,MT,Montana,Valley,NA,VALLEY,NA,NA
30013,"Cascade County, Montana",Cascade County,MT,Montana,Cascade,NA,CASCADE,24500,"Great Falls, MT"
30027,"Fergus County, Montana",Fergus County,MT,Montana,Fergus,NA,FERGUS,NA,NA
30033,"Garfield County, Montana",Garfield County,MT,Montana,Garfield,NA,GARFIELD,NA,NA
30061,"Mineral County, Montana",Mineral County,MT,Montana,Mineral,NA,MINERAL,NA,NA
30069,"Petroleum County, Montana",Petroleum County,MT,Montana,Petroleum,NA,PETROLEUM,NA,NA
30077,"Powell County, Montana",Powell County,MT,Montana,Powell,NA,POWELL,NA,NA
30089,"Sanders County, Montana",Sanders County,MT,Montana,Sanders,NA,SANDERS,NA,NA
30109,"Wibaux County, Montana",Wibaux County,MT,Montana,Wibaux,NA,WIBAUX,NA,NA
30031,"Gallatin County, Montana",Gallatin County,MT,Montana,Gallatin,NA,GALLATIN,14580,"Bozeman, MT"
30059,"Meagher County, Montana",Meagher County,MT,Montana,Meagher,NA,MEAGHER,NA,NA
30009,"Carbon County, Montana",Carbon County,MT,Montana,Carbon,NA,CARBON,13740,"Billings, MT"
30001,"Beaverhead County, Montana",Beaverhead County,MT,Montana,Beaverhead,NA,BEAVERHEAD,NA,NA
30029,"Flathead County, Montana",Flathead County,MT,Montana,Flathead,NA,FLATHEAD,28060,"Kalispell, MT"
30065,"Musselshell County, Montana",Musselshell County,MT,Montana,Musselshell,NA,MUSSELSHELL,NA,NA
31083,"Harlan County, Nebraska",Harlan County,NE,Nebraska,Harlan,NA,HARLAN,NA,NA
31185,"York County, Nebraska",York County,NE,Nebraska,York,NA,YORK,NA,NA
31019,"Buffalo County, Nebraska",Buffalo County,NE,Nebraska,Buffalo,NA,BUFFALO,28260,"Kearney, NE"
31037,"Colfax County, Nebraska",Colfax County,NE,Nebraska,Colfax,NA,COLFAX,NA,NA
31087,"Hitchcock County, Nebraska",Hitchcock County,NE,Nebraska,Hitchcock,NA,HITCHCOCK,NA,NA
31141,"Platte County, Nebraska",Platte County,NE,Nebraska,Platte,NA,PLATTE,18100,"Columbus, NE"
31143,"Polk County, Nebraska",Polk County,NE,Nebraska,Polk,NA,POLK,NA,NA
31013,"Box Butte County, Nebraska",Box Butte County,NE,Nebraska,Box Butte,NA,BOX BUTTE,NA,NA
31017,"Brown County, Nebraska",Brown County,NE,Nebraska,Brown,NA,BROWN,NA,NA
31161,"Sheridan County, Nebraska",Sheridan County,NE,Nebraska,Sheridan,NA,SHERIDAN,NA,NA
31109,"Lancaster County, Nebraska",Lancaster County,NE,Nebraska,Lancaster,NA,LANCASTER,30700,"Lincoln, NE"
31129,"Nuckolls County, Nebraska",Nuckolls County,NE,Nebraska,Nuckolls,NA,NUCKOLLS,NA,NA
31007,"Banner County, Nebraska",Banner County,NE,Nebraska,Banner,NA,BANNER,42420,"Scottsbluff, NE"
31063,"Frontier County, Nebraska",Frontier County,NE,Nebraska,Frontier,NA,FRONTIER,NA,NA
31055,"Douglas County, Nebraska",Douglas County,NE,Nebraska,Douglas,NA,DOUGLAS,36540,"Omaha-Council Bluffs, NE-IA"
31147,"Richardson County, Nebraska",Richardson County,NE,Nebraska,Richardson,NA,RICHARDSON,NA,NA
31089,"Holt County, Nebraska",Holt County,NE,Nebraska,Holt,NA,HOLT,NA,NA
31065,"Furnas County, Nebraska",Furnas County,NE,Nebraska,Furnas,NA,FURNAS,NA,NA
31151,"Saline County, Nebraska",Saline County,NE,Nebraska,Saline,NA,SALINE,NA,NA
31173,"Thurston County, Nebraska",Thurston County,NE,Nebraska,Thurston,NA,THURSTON,NA,NA
31177,"Washington County, Nebraska",Washington County,NE,Nebraska,Washington,NA,WASHINGTON,36540,"Omaha-Council Bluffs, NE-IA"
31031,"Cherry County, Nebraska",Cherry County,NE,Nebraska,Cherry,NA,CHERRY,NA,NA
31053,"Dodge County, Nebraska",Dodge County,NE,Nebraska,Dodge,NA,DODGE,23340,"Fremont, NE"
31069,"Garden County, Nebraska",Garden County,NE,Nebraska,Garden,NA,GARDEN,NA,NA
31123,"Morrill County, Nebraska",Morrill County,NE,Nebraska,Morrill,NA,MORRILL,NA,NA
31127,"Nemaha County, Nebraska",Nemaha County,NE,Nebraska,Nemaha,NA,NEMAHA,NA,NA
31171,"Thomas County, Nebraska",Thomas County,NE,Nebraska,Thomas,NA,THOMAS,NA,NA
31043,"Dakota County, Nebraska",Dakota County,NE,Nebraska,Dakota,NA,DAKOTA,43580,"Sioux City, IA-NE-SD"
31003,"Antelope County, Nebraska",Antelope County,NE,Nebraska,Antelope,NA,ANTELOPE,NA,NA
31029,"Chase County, Nebraska",Chase County,NE,Nebraska,Chase,NA,CHASE,NA,NA
31035,"Clay County, Nebraska",Clay County,NE,Nebraska,Clay,NA,CLAY,NA,NA
31041,"Custer County, Nebraska",Custer County,NE,Nebraska,Custer,NA,CUSTER,NA,NA
31061,"Franklin County, Nebraska",Franklin County,NE,Nebraska,Franklin,NA,FRANKLIN,NA,NA
31081,"Hamilton County, Nebraska",Hamilton County,NE,Nebraska,Hamilton,NA,HAMILTON,NA,NA
31095,"Jefferson County, Nebraska",Jefferson County,NE,Nebraska,Jefferson,NA,JEFFERSON,NA,NA
31101,"Keith County, Nebraska",Keith County,NE,Nebraska,Keith,NA,KEITH,NA,NA
31115,"Loup County, Nebraska",Loup County,NE,Nebraska,Loup,NA,LOUP,NA,NA
